date,min,average,max
1961-03-10,-2.3,1.7416666666666663,6.2
1961-03-11,0.5,6.095833333333332,11.3
1961-03-12,5.4,9.275,14.2
1961-03-13,4.8,6.025000000000001,7.7
1961-03-14,3.6,4.616666666666666,5.8
1961-03-15,3.0,5.895833333333335,9.2
1961-03-16,3.8,9.4,14.5
1961-03-17,8.5,12.945833333333333,17.0
1961-03-18,9.1,12.8125,15.7
1961-03-19,3.7,6.283333333333332,8.7
1961-03-20,1.9,5.941666666666666,10.0
1961-03-21,4.5,6.516666666666668,9.3
1961-03-22,4.5,9.289583333333335,14.5
1961-03-23,2.4,8.358333333333334,12.3
1961-03-24,4.8,10.283333333333331,14.4
1961-03-25,2.7,6.304166666666666,10.0
1961-03-26,2.3,2.9499999999999997,3.7
1961-03-27,-0.9,1.6958333333333335,4.3
1961-03-28,-1.7,6.954166666666667,12.7
1961-03-29,8.2,11.449999999999998,15.8
1961-03-30,7.6,11.68333333333333,16.4
1961-03-31,10.7,13.979166666666666,18.0
1961-04-01,4.4,12.47,16.2
1961-04-02,3.8,11.570833333333331,20.2
1961-04-03,14.5,19.362499999999994,24.7
1961-04-04,11.1,17.4875,21.8
1961-04-05,7.2,11.366666666666667,17.7
1961-04-06,3.7,7.575,12.3
1961-04-07,5.6,12.762500000000001,21.2
1961-04-08,6.8,12.033333333333331,16.1
1961-04-09,3.3,6.0874999999999995,8.5
1961-04-10,5.6,11.625,17.7
1961-04-11,8.6,11.874999999999998,15.3
1961-04-12,8.2,11.612499999999999,16.0
1961-04-13,6.8,10.289583333333333,19.5
1961-04-14,6.1,7.733333333333333,9.6
1961-04-15,3.4,5.291666666666667,8.4
1961-04-16,4.2,11.104166666666666,18.3
1961-04-17,6.6,11.395833333333336,15.1
1961-04-18,5.5,13.108333333333336,19.1
1961-04-19,17.6,22.304166666666664,27.5
1961-04-20,18.7,23.708333333333332,29.7
1961-04-21,13.7,17.699999999999996,20.3
1961-04-22,7.0,11.3125,14.1
1961-04-23,3.3,12.637500000000001,21.3
1961-04-24,7.0,10.35625,12.2
1961-04-25,4.3,9.825000000000001,14.2
1961-04-26,8.7,13.124999999999998,17.7
1961-04-27,8.7,18.552083333333332,25.6
1961-04-28,16.7,21.22083333333333,27.2
1961-04-29,17.1,22.2625,28.2
1961-04-30,13.3,16.345833333333335,19.9
1961-05-01,11.3,18.262499999999996,24.1
1961-05-02,13.0,18.25416666666667,25.4
1961-05-03,10.2,13.58958333333333,19.3
1961-05-04,5.6,7.441666666666666,9.7
1961-05-05,4.0,9.658333333333335,15.9
1961-05-06,10.6,15.533333333333331,21.5
1961-05-07,11.1,17.579166666666662,23.7
1961-05-08,17.4,21.629166666666666,26.1
1961-05-09,17.9,24.462500000000006,28.3
1961-05-10,19.8,24.64166666666667,29.3
1961-05-11,10.7,13.179166666666662,18.0
1961-05-12,10.2,11.683333333333332,13.8
1961-05-13,15.3,20.793750000000006,26.6
1961-05-14,14.1,20.74791666666667,27.1
1961-05-15,19.3,21.97708333333333,26.5
1961-05-16,12.9,18.658333333333335,21.3
1961-05-17,11.4,15.345833333333333,18.8
1961-05-18,11.9,13.683333333333332,17.3
1961-05-19,11.4,14.4375,18.4
1961-05-20,12.5,18.87708333333333,25.7
1961-05-21,12.9,18.566666666666666,23.9
1961-05-22,11.2,17.414583333333336,23.3
1961-05-23,14.7,20.318750000000005,25.3
1961-05-24,16.6,20.875000000000004,25.1
1961-05-25,18.1,23.556249999999995,28.8
1961-05-26,15.4,24.604166666666668,32.3
1961-05-27,21.8,26.579166666666666,31.7
1961-05-28,14.6,21.191666666666666,26.8
1961-05-29,14.2,18.924999999999997,24.2
1961-05-30,16.4,23.416666666666668,29.5
1961-05-31,15.5,20.04583333333333,23.2
1961-06-01,11.6,19.8125,26.4
